title,url,time
$1000 SIGN ON BONUS W/TRUCK! RELIABLE P/T JOB!! - DM Dany Navarro!,https://dallas.craigslist.org/dal/lab/d/plano-1000-sign-on-bonus-truck-reliable/7500084484.html,Jun 23
$1000 SIGN ON BONUS W/TRUCK!  RELIABLE P/T JOB!! - DM James Hernandez!,https://dallas.craigslist.org/dal/lab/d/garland-1000-sign-on-bonus-truck/7500084397.html,Jun 23
$1000 SIGN ON BONUS W/TRUCK!  RELIABLE P/T JOB!! - DM Eduardo Colon!,https://dallas.craigslist.org/dal/lab/d/dallas-1000-sign-on-bonus-truck/7500084361.html,Jun 23
$1000 SIGN ON BONUS W/P/U TRK!  RELIABLE P/T JOB! - DM Jeremy Kellam!,https://dallas.craigslist.org/dal/lab/d/frisco-1000-sign-on-bonus-p-trk/7500084319.html,Jun 23
$1000 SIGN ON BONUS W/TRUCK!  RELIABLE PART TIME JOB!! - DM Ben Cook!,https://dallas.craigslist.org/dal/lab/d/plano-1000-sign-on-bonus-truck-reliable/7500084280.html,Jun 23
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/etc/d/mansfield-doordash-drivers-get-paid/7500082935.html,Jun 23
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/fbh/d/mansfield-doordash-drivers-get-paid/7500082931.html,Jun 23
NON CDL Local Drivers! $14/hr! Part Time! Flexible Schedule!,https://dallas.craigslist.org/ndf/lab/d/dallas-non-cdl-local-drivers-14-hr-part/7500083790.html,Jun 23
Appliance Service Technician,https://dallas.craigslist.org/ndf/trd/d/carrollton-appliance-service-technician/7500071488.html,Jun 23
Entry to Mid Level AutoCAD Drafter - CIVIL / STRUCTURAL  Cell sites,https://dallas.craigslist.org/ndf/egr/d/entry-to-mid-level-autocad-drafter/7500068514.html,Jun 23
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/etc/d/mansfield-doordash-drivers-get-paid/7500067296.html,Jun 23
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/lab/d/mansfield-doordash-drivers-get-paid/7500067293.html,Jun 23
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/lab/d/mansfield-doordash-drivers-get-paid/7500067292.html,Jun 23
Truck Driver - Local Class A Line Haul - $5K Sign on Bonus - Penske,https://dallas.craigslist.org/dal/trp/d/coppell-truck-driver-local-class-line/7500067949.html,Jun 23
"Automotive Technician / Mechanic | Up to 44/hr, Sign On Bonus",https://dallas.craigslist.org/mdf/trd/d/dallas-automotive-technician-mechanic/7500063051.html,Jun 23
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/fbh/d/fort-worth-doordash-drivers-get-paid/7500056598.html,Jun 23
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/lab/d/fort-worth-doordash-drivers-get-paid/7500056592.html,Jun 23
DoorDash Drivers Get Paid Around $21/hr in Fort Worth,https://dallas.craigslist.org/ftw/lab/d/fort-worth-doordash-drivers-get-paid/7500056446.html,Jun 23
Home Delivery / Contract Carrier,https://dallas.craigslist.org/sdf/trp/d/waxahachie-home-delivery-contract/7500038980.html,Jun 22
Allied Universal Security Officer,https://dallas.craigslist.org/ftw/sec/d/mineral-wells-allied-universal-security/7500036519.html,Jun 22
⭐⭐Owner Operators Wanted For New Business (Drop & Hook Home Daily) ⭐⭐,https://dallas.craigslist.org/ftw/trp/d/lancaster-owner-operators-wanted-for/7500022704.html,Jun 22
⭐Owner Operator Wanted (Home Time & Great Fuel Surcharge)⭐,https://dallas.craigslist.org/ftw/trp/d/irving-owner-operator-wanted-home-time/7500021713.html,Jun 22
ERP Training and Placement,https://dallas.craigslist.org/dal/sof/d/plano-erp-training-and-placement/7500020969.html,Jun 22
🚚 🚚 Spot market is crashing - WE'RE NOT !! 🚚🚚,https://dallas.craigslist.org/ndf/trp/d/rockwall-spot-market-is-crashing-were/7500015091.html,Jun 22
Controller/Office Manager At Exciting Company!!,https://dallas.craigslist.org/ndf/acc/d/whitesboro-controller-office-manager-at/7500014790.html,Jun 22
👑 DIRECT SALES REPRESENTATIVE $24/HR ➕ BONUSES & COMMISSION!,https://dallas.craigslist.org/sdf/lab/d/arlington-direct-sales-representative/7500014091.html,Jun 22
busco directora para escuela en espaniol con lisensia,https://dallas.craigslist.org/dal/edu/d/richardson-busco-directora-para-escuela/7500010495.html,Jun 22
REPLACEMENT WINDOW SALES PERSON ` MAKE 6 FIGURES,https://dallas.craigslist.org/ftw/sls/d/fort-worth-replacement-window-sales/7500009313.html,Jun 22
Commercial Painters needed ASAP. Paid Travel and Overtime!,https://dallas.craigslist.org/dal/lab/d/arlington-commercial-painters-needed/7500000205.html,Jun 22
Commercial Painters needed ASAP at our Dallas/Fort Worth Office,https://dallas.craigslist.org/dal/lab/d/arlington-commercial-painters-needed/7499999124.html,Jun 22
Janitorial,https://dallas.craigslist.org/ftw/lab/d/grand-prairie-janitorial/7499988828.html,Jun 22
Janitorial,https://dallas.craigslist.org/ftw/fbh/d/grand-prairie-janitorial/7499988827.html,Jun 22
"Electricians, General Laborers, Traffic Signal techs, ITS etc",https://dallas.craigslist.org/dal/trd/d/sunnyvale-electricians-general-laborers/7499984672.html,Jun 22
PM DISHWASH NEEDED IMMEDIATELY - FULL TIME,https://dallas.craigslist.org/dal/fbh/d/dallas-pm-dishwash-needed-immediately/7499981781.html,Jun 22
Carte Blanche Hiring All FOH,https://dallas.craigslist.org/dal/fbh/d/dallas-carte-blanche-hiring-all-foh/7499975934.html,Jun 22
✭✭Lyft Driver -- Signing Up Is Easy✭✭,https://dallas.craigslist.org/dal/trp/d/dallas-lyft-driver-signing-up-is-easy/7499965866.html,Jun 22
Medical Front Office,https://dallas.craigslist.org/dal/hea/d/prosper-medical-front-office/7499970296.html,Jun 22
"🎯""WE' LL TRAIN YOU in Days to Earn $25K-$75K per Month!""🎯",https://dallas.craigslist.org/dal/sls/d/addison-we-ll-train-you-in-days-to-earn/7499970152.html,Jun 22
Pressure Washing,https://dallas.craigslist.org/dal/lab/d/plano-pressure-washing/7499969809.html,Jun 22
Caregiving Housemate,https://dallas.craigslist.org/ndf/hea/d/denton-caregiving-housemate/7499968013.html,Jun 22
Class A CDL Tank Truck Driver,https://dallas.craigslist.org/sdf/trp/d/covington-class-cdl-tank-truck-driver/7499956667.html,Jun 22
AUTOMOTIVE TECHNICIAN,https://dallas.craigslist.org/dal/trd/d/mckinney-automotive-technician/7499949419.html,Jun 22
Jimmy John's General Manager Trainee,https://dallas.craigslist.org/dal/fbh/d/dallas-jimmy-johns-general-manager/7499948249.html,Jun 22
Seeking the CNA who is ready for a better work-life,https://dallas.craigslist.org/ndf/hea/d/denton-seeking-the-cna-who-is-ready-for/7499945320.html,Jun 22
IT Coordinator,https://dallas.craigslist.org/dal/tch/d/spring-it-coordinator/7499941407.html,Jun 22
General Construction Labor,https://dallas.craigslist.org/mdf/lab/d/euless-general-construction-labor/7499939258.html,Jun 22
Cleaners wanted - up to $22/hour for reliable home cleaners,https://dallas.craigslist.org/dal/lab/d/dallas-cleaners-wanted-up-to-22-hour/7499938174.html,Jun 22
Movers-Drivers -  START TOMORROW -  SAME DAY PAY!,https://dallas.craigslist.org/mdf/lab/d/euless-movers-drivers-start-tomorrow/7499935440.html,Jun 22
HVAC,https://dallas.craigslist.org/dal/lab/d/dallas-hvac/7499934835.html,Jun 22
Community Leasing Associate,https://dallas.craigslist.org/mdf/ofc/d/irving-community-leasing-associate/7499932768.html,Jun 22
DRIVER,https://dallas.craigslist.org/mdf/trp/d/mesa-driver/7499930565.html,Jun 22
Painter Needed/Painters helper needed,https://dallas.craigslist.org/dal/trd/d/duncanville-painter-needed-painters/7499929586.html,Jun 22
"🚚💲 💲 OTR $0.70 CPM $10,000 Sign on Bonus💲 💲 🚚",https://dallas.craigslist.org/ndf/trp/d/englewood-otr-070-cpm-sign-on-bonus/7499929520.html,Jun 22
"CLASS A CDL TRUCK DRIVERS $2,000 SIGN ON BONUS!  25% - 28% OF LOAD!",https://dallas.craigslist.org/ftw/trp/d/fort-worth-class-cdl-truck-drivers-2000/7499927685.html,Jun 22
Armed and Unarmed Security Guard,https://dallas.craigslist.org/dal/sec/d/dallas-armed-and-unarmed-security-guard/7499926952.html,Jun 22
Dishwasher/Servers,https://dallas.craigslist.org/ftw/fbh/d/weatherford-dishwasher-servers/7499925128.html,Jun 22
GET YOUR CDL AT PAM HEADQUARTERS! STRAIGHT TO SEAT! WEEKLY STIPEND!,https://dallas.craigslist.org/dal/trp/d/fayetteville-get-your-cdl-at-pam/7499924718.html,Jun 22
🍳 Zoes Kitchen | 🌟 Retail Team Member 🌟 | $13.50/hr 🍳,https://dallas.craigslist.org/dal/fbh/d/colleyville-zoes-kitchen-retail-team/7499924484.html,Jun 22
PAM Transport | Owner Operator & Company Drivers | Dedicated Lanes!,https://dallas.craigslist.org/dal/trp/d/irving-pam-transport-owner-operator/7499923083.html,Jun 22
🍳 Zoes Kitchen | 🌟 Retail Team Member 🌟 | HIRING IMMEDIATELY! 🍳,https://dallas.craigslist.org/dal/fbh/d/the-colony-zoes-kitchen-retail-team/7499922837.html,Jun 22
HVAC TECHNICIAN NEEDED!!,https://dallas.craigslist.org/dal/trd/d/dallas-hvac-technician-needed/7499922182.html,Jun 22
Pickup office lunch | Up to $40+ for 45-60 mins (Addison),https://dallas.craigslist.org/ndf/lab/d/addison-pickup-office-lunch-up-to-40/7499914829.html,Jun 22
Pickup office lunch | Up to $40+ for 45-60 mins (Plano/Frisco),https://dallas.craigslist.org/ndf/csr/d/plano-pickup-office-lunch-up-to-40-for/7499914679.html,Jun 22
Pickup office lunch | Up to $40+ for 45-60 mins (Addison),https://dallas.craigslist.org/ndf/ofc/d/addison-pickup-office-lunch-up-to-40/7499914487.html,Jun 22
Pickup office lunch | Up to $40+ for 45-60 mins (Plano/Frisco),https://dallas.craigslist.org/ndf/csr/d/plano-pickup-office-lunch-up-to-40-for/7499914336.html,Jun 22
Delivery Driver Partner in Dallas,https://dallas.craigslist.org/dal/lab/d/dallas-delivery-driver-partner-in-dallas/7499913843.html,Jun 22
Sewing Machine Operator,https://dallas.craigslist.org/sdf/lab/d/venus-sewing-machine-operator/7499912846.html,Jun 22
"Warehouse Material Handler: $16.63/hr,M-F/Full Time/Day Shift/Benefits",https://dallas.craigslist.org/ftw/lab/d/haltom-city-warehouse-material-handler/7499912044.html,Jun 22
"Warehouse Material Handler: $16.63/hr,M-F/Full Time/Day Shift/Benefits",https://dallas.craigslist.org/ftw/ret/d/haltom-city-warehouse-material-handler/7499911954.html,Jun 22
Warehouse Material Handler: $16.63/hr M-F/Full Time/Day Shift/Benefits,https://dallas.craigslist.org/dal/lab/d/dallas-warehouse-material-handler-1663/7499911066.html,Jun 22
Warehouse Material Handler: $16.63/hr M-F/Full Time/Day Shift/Benefits,https://dallas.craigslist.org/dal/lab/d/dallas-warehouse-material-handler-1663/7499910832.html,Jun 22
Shipping and Receiving Warehouse - $19/hour M-F Day Shift,https://dallas.craigslist.org/dal/mnu/d/mesquite-shipping-and-receiving/7499910444.html,Jun 22
Manufacturing Machine Operator - $18.63/hour M-F Day Shift,https://dallas.craigslist.org/dal/mnu/d/mesquite-manufacturing-machine-operator/7499909809.html,Jun 22
Industrial Plant Mechanic - $27.28/hr,https://dallas.craigslist.org/dal/trd/d/mesquite-industrial-plant-mechanic-hr/7499909403.html,Jun 22
Manufacturing Equipment Technician - Coil Coating $23.99/hr,https://dallas.craigslist.org/dal/mnu/d/mesquite-manufacturing-equipment/7499909195.html,Jun 22
Machine Operator Trainee- Slitter $19.63/hr M-Th Full Time,https://dallas.craigslist.org/dal/mnu/d/mesquite-machine-operator-trainee/7499909080.html,Jun 22
Machine Operator Trainee- Slitter $19.63/hr M-Th Full Time,https://dallas.craigslist.org/dal/lab/d/mesquite-machine-operator-trainee/7499908904.html,Jun 22
Commercial Drywall Forman,https://dallas.craigslist.org/dal/trd/d/garland-commercial-drywall-forman/7499908454.html,Jun 22
Paint Line Utility Operator-6 wk rotation-$20.63/hr+up to $2/hr bonus,https://dallas.craigslist.org/dal/mnu/d/mesquite-paint-line-utility-operator-wk/7499907726.html,Jun 22
🌟 Cava ǀ Team Member ǀ HIRING IMMEDIATELY 🌟,https://dallas.craigslist.org/dal/fbh/d/coppell-cava-team-member-hiring/7499907100.html,Jun 22
100% owner-operator fleet! 90/10 NOW HIRING,https://dallas.craigslist.org/ftw/trp/d/fort-worth-100-owner-operator-fleet-now/7499907074.html,Jun 22
DFW - LICENSED PLUMBERS WANTED ASAP!,https://dallas.craigslist.org/dal/trd/d/dallas-dfw-licensed-plumbers-wanted-asap/7499907006.html,Jun 22
Beacon Building Products is hiring! Earn $23/hr,https://dallas.craigslist.org/mdf/trp/d/grand-prairie-beacon-building-products/7499900050.html,Jun 22
2nd Shift Jobs! Warehouse/General Labor. LOTS OF OVERTIME!,https://dallas.craigslist.org/dal/lab/d/lewisville-2nd-shift-jobs-warehouse/7499906643.html,Jun 22
$ High Paying Apprentice electrician position $,https://dallas.craigslist.org/ndf/trd/d/dallas-high-paying-apprentice/7499906349.html,Jun 22
Intertape Polymer Group is hiring! Earn $16.50/hr,https://dallas.craigslist.org/dal/mnu/d/carrollton-intertape-polymer-group-is/7499899904.html,Jun 22
"Hiring Machine Operator Assistants! No Exp Req, $17.74/hr",https://dallas.craigslist.org/dal/mnu/d/carrollton-hiring-machine-operator/7499899833.html,Jun 22
Utility Operator $20.50 per hour,https://dallas.craigslist.org/dal/trd/d/mesquite-utility-operator-2050-per-hour/7499902267.html,Jun 22
Serious Closers Only,https://dallas.craigslist.org/dal/sls/d/fort-worth-serious-closers-only/7499902226.html,Jun 22
CDL-A Owner Operator - Home Daily,https://dallas.craigslist.org/ftw/trp/d/fort-worth-cdl-owner-operator-home-daily/7499899241.html,Jun 22
CDL-A Owner Operator - Home Daily,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-owner-operator-home-daily/7499899232.html,Jun 22
😍 Cava ǀ Team Member ǀ HIRING IMMEDIATELY😍,https://dallas.craigslist.org/dal/fbh/d/irving-cava-team-member-hiring/7499899888.html,Jun 22
CDL-A Company Driver - Home Daily,https://dallas.craigslist.org/ftw/trp/d/fort-worth-cdl-company-driver-home-daily/7499899200.html,Jun 22
CDL-A Company Driver - Home Daily,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-company-driver-home-daily/7499899186.html,Jun 22
Evening Shift Receptionist/Pet Care attendant,https://dallas.craigslist.org/ftw/ofc/d/fort-worth-evening-shift-receptionist/7499898529.html,Jun 22
Administrative Assistant 19/hr,https://dallas.craigslist.org/dal/ofc/d/mesquite-administrative-assistant-19-hr/7499898360.html,Jun 22
Warehouse Associates Needed!,https://dallas.craigslist.org/mdf/lab/d/dallas-warehouse-associates-needed/7499896088.html,Jun 22
Paid Research Study,https://dallas.craigslist.org/dal/etc/d/dallas-paid-research-study/7499895516.html,Jun 22
"Now Hiring! Class A CDL Drivers - Home Weekly - $112,000/year",https://dallas.craigslist.org/ftw/trp/d/grand-prairie-now-hiring-class-cdl/7499895398.html,Jun 22
South East Dedicated Lanes - Best Fleets Winner - $.58 -$.68 CPM!,https://dallas.craigslist.org/dal/trp/d/dallas-south-east-dedicated-lanes-best/7499895058.html,Jun 22
EMR IS HIRING - SOLO DRIVERS $0.75-$0.80C/M! 2K SIGN ON BONUS!,https://dallas.craigslist.org/ftw/trp/d/keller-emr-is-hiring-solo-drivers-m-2k/7499894788.html,Jun 22
WASTE COLLECTION- DRIVER HELPERS NEEDED!,https://dallas.craigslist.org/mdf/lab/d/lewisville-waste-collection-driver/7499894272.html,Jun 22
collector,https://dallas.craigslist.org/dal/csr/d/dallas-collector/7499892472.html,Jun 22
CDL OTR drivers ASAP  - Pay Negotiable,https://dallas.craigslist.org/dal/trp/d/garland-cdl-otr-drivers-asap-pay/7499892375.html,Jun 22
Now Hiring! Class-A Truck Driver - Dedicated Lane! $.60/Mile!,https://dallas.craigslist.org/dal/trp/d/addison-now-hiring-class-truck-driver/7499892255.html,Jun 22
LAZ PARKING IMMEDIATELY HIRING - $400 SIGN ON & $300 REFERAL BONUS!!!,https://dallas.craigslist.org/mdf/trp/d/dallas-laz-parking-immediately-hiring/7499891489.html,Jun 22
LAZ PARKING IMMEDIATELY HIRING - $400 SIGN ON & $300 REFERAL BONUS!!!!,https://dallas.craigslist.org/mdf/lab/d/dallas-laz-parking-immediately-hiring/7499890717.html,Jun 22
LAZ PARKING IMMEDIATELY HIRING - $400 SIGN ON & $300 REFERAL BONUS!!!!,https://dallas.craigslist.org/mdf/fbh/d/dallas-laz-parking-immediately-hiring/7499890334.html,Jun 22
GET PAID WEEKLY working Shifts for Dallas Businesses!,https://dallas.craigslist.org/ftw/csr/d/dallas-get-paid-weekly-working-shifts/7499889300.html,Jun 22
Work Shifts on Your Own Terms with Snagajob!,https://dallas.craigslist.org/ftw/fbh/d/dallas-work-shifts-on-your-own-terms/7499888629.html,Jun 22
CDL A Owner Operators. HOME DAILY. Local/Regional Work. $4K+ WEEKLY.,https://dallas.craigslist.org/dal/trp/d/dallas-cdl-owner-operators-home-daily/7499888087.html,Jun 22
"$$ SAND HAULERS  W\CLASS A, $1400 - $2300 PER WEEK!! (OK, TX & LA )",https://dallas.craigslist.org/ftw/trp/d/ada-sand-haulers-wclass-per-week-ok-tx/7499887984.html,Jun 22
CDL A Owner Operators. HOME DAILY. Local/Regional Work. $4K+ WEEKLY.,https://dallas.craigslist.org/ftw/trp/d/fort-worth-cdl-owner-operators-home/7499887946.html,Jun 22
Class A CDL Drivers - Looking for HOME DAILY? M-F? CLICK HERE.,https://dallas.craigslist.org/dal/trp/d/addison-class-cdl-drivers-looking-for/7499887800.html,Jun 22
Resident Service Director,https://dallas.craigslist.org/dal/lab/d/dallas-resident-service-director/7499887813.html,Jun 22
📞📞📞 OWNER OPERATORS WANTED $$$ BRAND NEW TRAILERS $$$$$$$$$,https://dallas.craigslist.org/dal/trp/d/dallas-owner-operators-wanted-brand-new/7499885889.html,Jun 22
💰Make $1950+ Weekly!💰,https://dallas.craigslist.org/ftw/trp/d/fort-worth-make-1950-weekly/7499884192.html,Jun 22
💰Make $1950+ Weekly!💰,https://dallas.craigslist.org/dal/trp/d/dallas-make-1950-weekly/7499884135.html,Jun 22
Asistente de Operaciones y Administración,https://dallas.craigslist.org/mdf/fbh/d/arlington-asistente-de-operaciones/7499883972.html,Jun 22
Asistente de Operaciones y Administración,https://dallas.craigslist.org/mdf/bus/d/arlington-asistente-de-operaciones/7499883971.html,Jun 22
Asistente de Operaciones y Administración,https://dallas.craigslist.org/mdf/ofc/d/arlington-asistente-de-operaciones/7499883970.html,Jun 22
🚨🤑 Earn $100 - $500 Daily Through Your Post Office 🚩,https://dallas.craigslist.org/dal/sls/d/addison-earn-daily-through-your-post/7499882830.html,Jun 22
Pickup and Delivery for Cars!!!!,https://dallas.craigslist.org/ndf/trp/d/dallas-pickup-and-delivery-for-cars/7499880088.html,Jun 22
$$$ HIRING CDL DRIVERS FOR OTR $$$,https://dallas.craigslist.org/dal/trp/d/elmhurst-hiring-cdl-drivers-for-otr/7499879184.html,Jun 22
Class A commercial driver,https://dallas.craigslist.org/dal/trp/d/lancaster-class-commercial-driver/7499876240.html,Jun 22
Free Play Fort Worth is hiring COOKS - $13/hr,https://dallas.craigslist.org/dal/fbh/d/fort-worth-free-play-fort-worth-is/7499875554.html,Jun 22
Business Development Representative - Manufactured Home Division,https://dallas.craigslist.org/dal/sls/d/dallas-business-development/7499875389.html,Jun 22
Round Trip Dedicated - Best Fleets to Drive For | $.58-$.68 CPM!,https://dallas.craigslist.org/dal/trp/d/dallas-round-trip-dedicated-best-fleets/7499874315.html,Jun 22
NOW HIRING BILINGUAL BUCK HOIST OPERATOR!Fort Worth! Start ASAP!!,https://dallas.craigslist.org/ftw/lab/d/fort-worth-now-hiring-bilingual-buck/7499870671.html,Jun 22
¡Se busca operador de elevador para nuestro sitio de construcción!,https://dallas.craigslist.org/dal/lab/d/fort-worth-se-busca-operador-de/7499870116.html,Jun 22
Midwest Dedicated New Minimum $.58-$.68 CPM Best Fleets 2022!,https://dallas.craigslist.org/mdf/trp/d/arlington-midwest-dedicated-new-minimum/7499868417.html,Jun 22
